step,obs_0,obs_1,obs_2,obs_3,obs_4,obs_5,obs_6,obs_7,obs_8,obs_9,obs_10,obs_11,obs_12,obs_13,obs_14,obs_15,obs_16,obs_17,obs_18,obs_19,obs_20,obs_21,obs_22,obs_23,obs_24,obs_25,obs_26,obs_27,obs_28,obs_29,obs_30,obs_31,obs_32,obs_33,obs_34,obs_35,obs_36,obs_37,obs_38,obs_39,obs_40,obs_41,obs_42,obs_43,obs_44,obs_45,obs_46,obs_47,obs_48,obs_49,obs_50,obs_51,obs_52,obs_53,obs_54,obs_55,FL_HAA,FR_HAA,HL_HAA,HR_HAA,FL_HFE,FR_HFE,HL_HFE,HR_HFE,FL_KFE,FR_KFE,HL_KFE,HR_KFE,HL_AFE,HR_AFE
0,0.32343536615371704,-0.41465550661087036,-0.06985568255186081,-0.004016716964542866,-0.19648322463035583,-0.5627968907356262,-0.07980424910783768,-0.049028459936380386,-0.9956037998199463,1.6352733373641968,-1.299737572669983,0.012771159410476685,2.605999231338501,-0.07601156085729599,0.14558178186416626,-0.36670809984207153,0.18122825026512146,-0.3657686412334442,0.05599498748779297,0.5835114121437073,0.5107808113098145,0.587429404258728,0.086395263671875,0.0178372859954834,0.06834447383880615,-0.16975224018096924,-0.4571959972381592,1.1832878589630127,1.2793775796890259,0.10132332891225815,0.4075331389904022,1.7628051042556763,1.2246744632720947,2.4596171379089355,-0.052610162645578384,-1.1737189292907715,-1.2874019145965576,-1.4273884296417236,1.1485975980758667,-0.842690646648407,0.25066885352134705,-0.07294677197933197,-0.1313742697238922,-0.8369125127792358,0.4205140769481659,-0.5558754801750183,0.5847283005714417,0.5933911800384521,0.6522027254104614,1.4172546863555908,0.5689190626144409,-0.40699970722198486,-0.4265574812889099,-0.4286186099052429,-0.664425790309906,5.800000190734863,-0.05435262247920036,0.16753903031349182,-0.3607079088687897,0.19137655198574066,0.053405143320560455,0.4889967143535614,-0.08192352205514908,-0.18804600834846497,-0.6708229780197144,-1.207259178161621,1.6690196990966797,1.7602622509002686,-1.8912875652313232,-2.172034502029419
0,0.3017709255218506,-0.40292736887931824,-0.04462466388940811,0.12465903908014297,-0.02505369484424591,-0.3668195605278015,-0.08029039204120636,-0.04980512335896492,-0.9955263733863831,1.6399829387664795,-1.2776999473571777,0.013902517035603523,2.614542245864868,-0.05435262247920036,0.16753903031349182,-0.3607079088687897,0.19137655198574066,-0.3567948639392853,0.07879671454429626,0.616176426410675,0.5100539922714233,0.6007770299911499,0.06434082984924316,-0.006980299949645996,0.08426225185394287,-0.1693875789642334,-0.4501345157623291,0.8966509103775024,0.9737638831138611,0.24987249076366425,0.44039154052734375,0.24311301112174988,1.1120903491973877,1.2581021785736084,0.03036443516612053,1.0026073455810547,-1.180033802986145,-1.0905275344848633,0.6881760358810425,0.5189278721809387,0.3261467218399048,-0.15019895136356354,0.022170409560203552,-0.687667191028595,0.592685341835022,-0.7428662776947021,0.5676155686378479,0.7251186370849609,0.6667887568473816,1.4310389757156372,0.5399002432823181,-0.4535713493824005,-0.4256082773208618,-0.3704621195793152,-0.6298867464065552,5.78000020980835,-0.039696767926216125,0.18286530673503876,-0.3555852770805359,0.19857515394687653,0.05111978203058243,0.5089772939682007,-0.06425493210554123,-0.18655535578727722,-0.6407411694526672,-1.2256232500076294,1.64730703830719,1.7718210220336914,-1.8702731132507324,-2.165358304977417
0,0.2868659198284149,-0.3874352276325226,-0.009124904870986938,0.25158023834228516,0.017839297652244568,-0.27249547839164734,-0.08005671203136444,-0.05507304146885872,-0.9952675700187683,1.6420092582702637,-1.2596876621246338,0.014245420694351196,2.620774507522583,-0.039696767926216125,0.18286530673503876,-0.3555852770805359,0.19857515394687653,-0.3590802252292633,0.09877729415893555,0.6338450312614441,0.5115445852279663,0.630858838558197,0.04597675800323486,-0.028692960739135742,0.09582102298736572,-0.14837312698364258,-0.44345831871032715,0.6670389175415039,0.7438730001449585,0.289601594209671,0.36632445454597473,-0.3337027132511139,0.9693594574928284,0.6581156253814697,0.10542075335979462,1.8710523843765259,-0.9503198266029358,-0.9643245935440063,0.45089516043663025,1.2534080743789673,0.3764357566833496,-0.12762823700904846,0.08540865778923035,-0.7626169919967651,0.5236319899559021,-0.7533516883850098,0.5260788798332214,0.7817493081092834,0.6919479966163635,1.4412645101547241,0.5781675577163696,-0.49836647510528564,-0.3609447479248047,-0.33137619495391846,-0.6420736312866211,5.760000228881836,-0.025840982794761658,0.1975574791431427,-0.34806180000305176,0.20670410990715027,0.04310712218284607,0.5261655449867249,-0.054373741149902344,-0.18561796844005585,-0.6042990684509277,-1.241236686706543,1.6276373863220215,1.778443694114685,-1.8409643173217773,-2.1548452377319336
0,0.282438188791275,-0.3568309545516968,0.0008404306136071682,0.15368275344371796,0.06749383360147476,-0.23948150873184204,-0.07850775867700577,-0.05908022075891495,-0.9951610565185547,1.6424493789672852,-1.2443723678588867,0.01430091354995966,2.625659704208374,-0.025840982794761658,0.1975574791431427,-0.34806180000305176,0.20670410990715027,-0.36709287762641907,0.11596554517745972,0.6437262296676636,0.5124819874763489,0.6673009395599365,0.03036332130432129,-0.0483626127243042,0.10244369506835938,-0.1190643310546875,-0.43294525146484375,0.7307571768760681,0.7582311630249023,0.38409119844436646,0.4103168547153473,-0.2731563150882721,0.8519096970558167,0.45131582021713257,0.04583640769124031,1.6677166223526,-0.7996748685836792,-0.9260937571525574,0.27577853202819824,1.467860221862793,0.5839916467666626,-0.1765441745519638,0.1742529422044754,-0.8286094069480896,0.4466516375541687,-0.7801302671432495,0.4895080327987671,0.8435546159744263,0.6936458945274353,1.395216464996338,0.6400929093360901,-0.5234225988388062,-0.2941686511039734,-0.2841588258743286,-0.6616899967193604,5.739999771118164,-0.019596870988607407,0.21298132836818695,-0.3383590281009674,0.21627908945083618,0.03715613856911659,0.5408264994621277,-0.04674862325191498,-0.18533702194690704,-0.587409257888794,-1.2535430192947388,1.6090046167373657,1.7809935808181763,-1.8110500574111938,-2.1403565406799316
0,0.27947837114334106,-0.31864872574806213,-0.0034983428195118904,-0.03901050239801407,0.11367876827716827,-0.22109942138195038,-0.07611172646284103,-0.06020959094166756,-0.9952796101570129,1.641858458518982,-1.2312064170837402,0.01430905144661665,2.629706621170044,-0.019596870988607407,0.21298132836818695,-0.3383590281009674,0.21627908945083618,-0.37304386496543884,0.13062649965286255,0.6513513326644897,0.5127629637718201,0.6841907501220703,0.01805698871612549,-0.06699538230895996,0.10499358177185059,-0.089150071144104,-0.4184565544128418,0.9334714412689209,0.8618382215499878,0.5212605595588684,0.5223945379257202,-0.14532344043254852,0.7217387557029724,0.40513378381729126,-0.003915227949619293,4.439065456390381,-0.6263812780380249,-0.8950737714767456,0.10014399141073227,1.40414559841156,0.7680441737174988,-0.22157199680805206,0.2300407886505127,-0.851739227771759,0.4206300675868988,-0.8027725219726562,0.47698700428009033,0.8765491247177124,0.6876128911972046,1.3562167882919312,0.6726475954055786,-0.5473534464836121,-0.2719985544681549,-0.240923210978508,-0.6678944826126099,5.71999979019165,-0.011363177560269833,0.22676916420459747,-0.33015918731689453,0.22425079345703125,0.0431976318359375,0.5551944375038147,-0.039699651300907135,-0.18426817655563354,-0.5946182012557983,-1.26544189453125,1.5909756422042847,1.7816568613052368,-1.781154751777649,-2.1258034706115723
0,0.2748633325099945,-0.2784740924835205,-0.006666309665888548,0.08495020121335983,0.09044166654348373,-0.20274440944194794,-0.07357412576675415,-0.061282262206077576,-0.9954050779342651,1.6409062147140503,-1.2192963361740112,0.014393093064427376,2.633466958999634,-0.011363177560269833,0.22676916420459747,-0.33015918731689453,0.22425079345703125,-0.36700236797332764,0.14499443769454956,0.658400297164917,0.5138317942619324,0.6769818067550659,0.006158113479614258,-0.08502435684204102,0.10565686225891113,-0.05925476551055908,-0.4039034843444824,0.8253028988838196,0.6418656706809998,0.3206188678741455,0.33225440979003906,0.5238789319992065,0.7577604651451111,0.3822915554046631,0.08792386204004288,-0.3008292615413666,-0.6693572998046875,-0.8967167139053345,0.11792122572660446,1.4730048179626465,0.6551318168640137,-0.24754710495471954,0.17477349936962128,-0.8503361940383911,0.4395795166492462,-0.7838082313537598,0.4950794577598572,0.8731127381324768,0.6760843992233276,1.3416997194290161,0.6434359550476074,-0.5617250204086304,-0.2725132405757904,-0.20289501547813416,-0.6784882545471191,5.699999809265137,0.0022849563974887133,0.2408994436264038,-0.3205471336841583,0.23347164690494537,0.05109935253858566,0.5672420859336853,-0.030226942151784897,-0.18084591627120972,-0.591260552406311,-1.2725731134414673,1.5720727443695068,1.7783201932907104,-1.7556931972503662,-2.111325979232788
0,0.2710767984390259,-0.24727672338485718,-0.00028333626687526703,-0.11847252398729324,0.09624182432889938,-0.15723299980163574,-0.07119225710630417,-0.06013403460383415,-0.9956479668617249,1.6392760276794434,-1.2089948654174805,0.01439660880714655,2.636610269546509,0.0022849563974887133,0.2408994436264038,-0.3205471336841583,0.23347164690494537,-0.3591006398200989,0.15704208612442017,0.6678730249404907,0.5172540545463562,0.6803394556045532,-0.0009731054306030273,-0.10392725467681885,0.10232019424438477,-0.03379321098327637,-0.38942599296569824,0.805350124835968,0.7433233857154846,0.508759081363678,0.495586633682251,0.47409096360206604,0.5384652018547058,0.5673912763595581,0.2264305204153061,-0.11489464342594147,-0.24618831276893616,-0.9986885190010071,-0.19923202693462372,1.1481019258499146,0.6886985898017883,-0.18323390185832977,0.2631644606590271,-0.7899319529533386,0.5021176934242249,-0.8074647784233093,0.5138569474220276,0.9176650047302246,0.6814509630203247,1.349819540977478,0.6334635019302368,-0.6207116842269897,-0.33075031638145447,-0.17483118176460266,-0.6217651963233948,5.679999828338623,0.017528852447867393,0.2559354901313782,-0.3082413971424103,0.24491466581821442,0.059582293033599854,0.5762411952018738,-0.01805882900953293,-0.17486393451690674,-0.5908932089805603,-1.274222493171692,1.5511839389801025,1.769953727722168,-1.7350349426269531,-2.0965046882629395
0,0.2649547755718231,-0.22532077133655548,0.0074886754155159,-0.19562377035617828,0.1065598875284195,-0.1035456657409668,-0.06875728070735931,-0.05634208768606186,-0.9960407614707947,1.636626958847046,-1.2006181478500366,0.014222383499145508,2.6388447284698486,0.017528852447867393,0.2559354901313782,-0.3082413971424103,0.24491466581821442,-0.3506177067756653,0.16604119539260864,0.6800411343574524,0.5232360363006592,0.680706799030304,-0.0026224851608276367,-0.12481606006622314,0.09395372867584229,-0.013134956359863281,-0.3746047019958496,0.7130801677703857,0.7119510769844055,0.6201387047767639,0.573277473449707,0.4509623944759369,0.3685959577560425,0.6514956951141357,0.3403341770172119,-0.05179023742675781,0.07506334036588669,-1.1267740726470947,-0.41102248430252075,1.0174483060836792,0.6850520968437195,-0.11190764605998993,0.23358838260173798,-0.7388207912445068,0.5731694102287292,-0.7731478810310364,0.5568673014640808,0.9043834805488586,0.6721988320350647,1.3805447816848755,0.5780739784240723,-0.6643124222755432,-0.38446563482284546,-0.16017211973667145,-0.5893459320068359,5.659999847412109,0.0307935643941164,0.26965057849884033,-0.29486599564552307,0.2568453550338745,0.06662368029356003,0.5840253233909607,-0.005586960352957249,-0.16668637096881866,-0.5898003578186035,-1.273876667022705,1.5286228656768799,1.758501648902893,-1.71536386013031,-2.082758903503418
0,0.2544110417366028,-0.21570798754692078,0.017489250749349594,-0.1396501660346985,0.10134349763393402,-0.04760120436549187,-0.06626447290182114,-0.0524376779794693,-0.9964228272438049,1.6327742338180542,-1.1944164037704468,0.013874799944460392,2.639928102493286,0.0307935643941164,0.26965057849884033,-0.29486599564552307,0.2568453550338745,-0.3435763120651245,0.17382532358169556,0.6925129890441895,0.5314136147499084,0.6817996501922607,-0.0022766590118408203,-0.1473771333694458,0.08250164985656738,0.006536126136779785,-0.3608589172363281,0.5766972899436951,0.6256957650184631,0.6401146054267883,0.5600863695144653,0.41302815079689026,0.35058948397636414,0.6546925902366638,0.44519850611686707,-0.00017790496349334717,0.05607031285762787,-1.279892921447754,-0.5390786528587341,1.1502697467803955,0.6201445460319519,-0.029065601527690887,0.2059837430715561,-0.6889950037002563,0.6445695161819458,-0.752117931842804,0.59494549036026,0.8927672505378723,0.6746025681495667,1.423685073852539,0.5036634802818298,-0.7000070214271545,-0.437547892332077,-0.14700743556022644,-0.5583341717720032,5.639999866485596,0.04192767292261124,0.2812965512275696,-0.2816412150859833,0.2685946822166443,0.06994632631540298,0.5911732912063599,0.0056512244045734406,-0.1575198471546173,-0.5840184092521667,-1.2730830907821655,1.5073466300964355,1.7458910942077637,-1.7150555849075317,-2.070253610610962
0,0.23818397521972656,-0.21340543031692505,0.02387457713484764,-0.07408715784549713,0.09995369613170624,0.0020074001513421535,-0.06368644535541534,-0.04956729710102081,-0.9967382550239563,1.6278717517852783,-1.1901811361312866,0.013405295088887215,2.639885187149048,0.04192767292261124,0.2812965512275696,-0.2816412150859833,0.2685946822166443,-0.34025368094444275,0.18097329139709473,0.7037512063980103,0.540580153465271,0.6875815987586975,-0.0014830827713012695,-0.16865336894989014,0.06989109516143799,0.0068444013595581055,-0.34835362434387207,0.47853538393974304,0.527085542678833,0.60387122631073,0.5479791164398193,0.23954546451568604,0.31597429513931274,0.5978938341140747,0.4769403040409088,0.20453304052352905,0.07466280460357666,-0.9475769400596619,-0.5271040201187134,-6.679080009460449,0.5425892472267151,0.043854571878910065,0.20533323287963867,-0.650334894657135,0.6924076080322266,-0.7499217391014099,0.6089682579040527,0.8915732502937317,0.6825172305107117,1.4600749015808105,0.4480564594268799,-0.7360020875930786,-0.4785992503166199,-0.12610378861427307,-0.5282767415046692,5.619999885559082,0.05227092653512955,0.2921687960624695,-0.2731677293777466,0.28023526072502136,0.07425845414400101,0.5971811413764954,0.009378825314342976,-0.14628872275352478,-0.5830643773078918,-1.272284746170044,1.5025283098220825,1.729614496231079,-1.8167717456817627,-2.06024169921875
