step,FL_HAA,FR_HAA,HL_HAA,HR_HAA,FL_HFE,FR_HFE,HL_HFE,HR_HFE,FL_KFE,FR_KFE,HL_KFE,HR_KFE,HL_AFE,HR_AFE
0,-0.3169497549533844,-0.3786238729953766,-0.21905268728733063,-0.20179153978824615,0.2666763365268707,0.4158729910850525,-0.15663155913352966,-0.7027658820152283,-0.5960935950279236,-0.8922566175460815,1.6728342771530151,1.8150194883346558,-1.9776078462600708,-2.477682590484619
0,-0.3399297893047333,-0.40499624609947205,-0.21304722130298615,-0.20733961462974548,0.2731360197067261,0.4231601655483246,-0.13129721581935883,-0.6902574896812439,-0.5867903232574463,-0.8525110483169556,1.6368963718414307,1.8606759309768677,-1.9721163511276245,-2.4840633869171143
0,-0.3609248995780945,-0.42894500494003296,-0.206120103597641,-0.2108342945575714,0.28076788783073425,0.428724467754364,-0.10861268639564514,-0.6842651963233948,-0.5837734937667847,-0.8149866461753845,1.5946859121322632,1.9037153720855713,-1.9593254327774048,-2.4766933917999268
0,-0.3797335922718048,-0.4492204785346985,-0.19881020486354828,-0.2124839723110199,0.28840142488479614,0.4322318136692047,-0.08918114006519318,-0.6828389167785645,-0.5843116641044617,-0.7782502174377441,1.54860258102417,1.942059874534607,-1.9388326406478882,-2.459390163421631
0,-0.39665910601615906,-0.463939905166626,-0.19320842623710632,-0.21414528787136078,0.29580923914909363,0.4311406910419464,-0.07252808660268784,-0.6860273480415344,-0.5871968269348145,-0.7683895230293274,1.4995625019073486,1.9746731519699097,-1.910786509513855,-2.43387508392334
0,-0.41190609335899353,-0.4767735004425049,-0.18739987909793854,-0.2142685204744339,0.3014881908893585,0.43698856234550476,-0.05943073332309723,-0.6889011263847351,-0.5895647406578064,-0.7611549496650696,1.4511988162994385,1.999610185623169,-1.8758177757263184,-2.4045956134796143
0,-0.4228084981441498,-0.4891388714313507,-0.18160121142864227,-0.21280476450920105,0.30920127034187317,0.43965211510658264,-0.0484011210501194,-0.6934338808059692,-0.5969782471656799,-0.737324059009552,1.4038550853729248,2.017484188079834,-1.8370109796524048,-2.3709018230438232
0,-0.43038734793663025,-0.4964739978313446,-0.1759466826915741,-0.2100324183702469,0.3194810152053833,0.4415859878063202,-0.03824438154697418,-0.7005674839019775,-0.6087938547134399,-0.7240880727767944,1.358262300491333,2.030299663543701,-1.7959845066070557,-2.331834077835083
0,-0.43507397174835205,-0.49856340885162354,-0.1697719246149063,-0.20557650923728943,0.3297765254974365,0.43791624903678894,-0.028985127806663513,-0.7082759141921997,-0.6200636625289917,-0.7209894061088562,1.315770149230957,2.03747820854187,-1.7540067434310913,-2.2896196842193604
0,-0.4357110559940338,-0.4927903115749359,-0.16222235560417175,-0.19867317378520966,0.340054452419281,0.42886456847190857,-0.0200977586209774,-0.7137727737426758,-0.6306635141372681,-0.7350144982337952,1.2769286632537842,2.0377895832061768,-1.7123816013336182,-2.246814250946045
