step,obs_0,obs_1,obs_2,obs_3,obs_4,obs_5,obs_6,obs_7,obs_8,obs_9,obs_10,obs_11,obs_12,obs_13,obs_14,obs_15,obs_16,obs_17,obs_18,obs_19,obs_20,obs_21,obs_22,obs_23,obs_24,obs_25,obs_26,obs_27,obs_28,obs_29,obs_30,obs_31,obs_32,obs_33,obs_34,obs_35,obs_36,obs_37,obs_38,obs_39,obs_40,obs_41,obs_42,obs_43,obs_44,obs_45,obs_46,obs_47,obs_48,obs_49,obs_50,obs_51,obs_52,obs_53,obs_54,obs_55,action_FL_HAA,action_FR_HAA,action_HL_HAA,action_HR_HAA,action_FL_HFE,action_FR_HFE,action_HL_HFE,action_HR_HFE,action_FL_KFE,action_FR_KFE,action_HL_KFE,action_HR_KFE,action_HL_AFE,action_HR_AFE,target_FL_HAA,target_FR_HAA,target_HL_HAA,target_HR_HAA,target_FL_HFE,target_FR_HFE,target_HL_HFE,target_HR_HFE,target_FL_KFE,target_FR_KFE,target_HL_KFE,target_HR_KFE,target_HL_AFE,target_HR_AFE,joint_FL_HAA,joint_FR_HAA,joint_HL_HAA,joint_HR_HAA,joint_FL_HFE,joint_FR_HFE,joint_HL_HFE,joint_HR_HFE,joint_FL_KFE,joint_FR_KFE,joint_HL_KFE,joint_HR_KFE,joint_HL_AFE,joint_HR_AFE
0,-0.2272922247648239,0.0925123393535614,-0.3903326392173767,0.5327609181404114,0.18660245835781097,0.28343650698661804,-5.450767304182591e-08,-2.411695021464766e-08,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19251704216003418,0.07404777407646179,-0.2609068751335144,0.30859050154685974,-0.2915276288986206,-0.23604905605316162,0.2654862403869629,-0.40123748779296875,-0.8087801933288574,0.24158596992492676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,-0.16378557682037354,-0.7281620502471924,-1.0760078430175781,0.11700350046157837,-0.2053106278181076,0.30917370319366455,0.1552516222000122,1.0739483833312988,0.9643250703811646,0.7008217573165894,-0.31167495250701904,-0.8679937720298767,-0.05555925890803337,0.26328450441360474,-0.08189278841018677,-0.3640810251235962,-0.5380039215087891,0.058501750230789185,0.30754467844963074,0.5647868514060974,-0.6204741597175598,-0.1611257791519165,-0.789437472820282,-0.9211891293525696,1.520162582397461,1.242003083229065,-1.7496795654296875,-1.5902577638626099,-0.06100881099700928,-0.09975014626979828,-0.06055302545428276,-0.062313493341207504,0.5136176943778992,0.4528406262397766,-0.8879052996635437,-0.40495243668556213,-1.1162430047988892,-1.1811175346374512,1.7808150053024292,1.408277988433838,-2.0916101932525635,-1.7139698266983032
0,-0.12301287800073624,0.1810051053762436,-0.36870622634887695,3.631011962890625,1.168816328048706,0.30940529704093933,0.014823409728705883,-0.05950039252638817,-0.9981178641319275,-1.8503358364105225,0.7634789347648621,0.007107048761099577,0.6535236835479736,-0.06100881099700928,-0.09975014626979828,-0.06055302545428276,-0.062313493341207504,0.10341769456863403,0.042640626430511475,-0.18980532884597778,0.2931475341320038,0.1553570032119751,0.09048247337341309,0.10481500625610352,-0.2677220106124878,-0.36971020698547363,0.007930159568786621,-3.9099183082580566,-6.468583583831787,-4.258185386657715,-3.9300105571746826,-5.135900974273682,-0.4273589253425598,5.475705146789551,-0.12103531509637833,20.615318298339844,5.799909591674805,-11.202603340148926,5.152379512786865,20.835214614868164,-11.163593292236328,-0.16378557682037354,-0.7281620502471924,-1.0760078430175781,0.11700350046157837,-0.2053106278181076,0.30917370319366455,0.1552516222000122,1.0739483833312988,0.9643250703811646,0.7008217573165894,-0.31167495250701904,-0.8679937720298767,-0.05555925890803337,0.26328450441360474,5.980000019073486,-0.38506799936294556,-0.2946043610572815,-0.9061635732650757,0.3064429461956024,0.0243852399289608,-0.2351328581571579,-0.45909035205841064,0.45591384172439575,0.8730490803718567,0.7390679717063904,-0.4355719983577728,-0.7900339961051941,0.027661103755235672,-0.20163100957870483,-0.19253399968147278,-0.14730218052864075,-0.45308178663253784,0.1532214730978012,0.4223926067352295,0.2926335632801056,-0.9276451468467712,-0.47014304995536804,-0.8350754976272583,-0.9020659923553467,1.4582140445709229,1.2809829711914062,-1.7080694437026978,-1.8227155208587646,-0.12468516826629639,-0.1686330884695053,-0.1474861204624176,-0.12362981587648392,0.5057852864265442,0.5008789896965027,-0.7818747758865356,-0.38583654165267944,-1.1060099601745605,-1.2846791744232178,1.592944622039795,1.4947218894958496,-1.8505043983459473,-1.9203987121582031
0,-0.16432377696037292,0.2518819570541382,-0.17505186796188354,2.027573347091675,0.037006862461566925,0.07678289711475372,0.021366368979215622,-0.1113070696592331,-0.9935562610626221,-1.844440221786499,0.7659525871276855,0.01099887490272522,0.6491525173187256,-0.12468516826629639,-0.1686330884695053,-0.1474861204624176,-0.12362981587648392,0.09558528661727905,0.09067898988723755,-0.08377480506896973,0.3122634291648865,0.1655900478363037,-0.013079166412353516,-0.08305537700653076,-0.18127810955047607,-0.12860441207885742,-0.19849872589111328,-2.483884811401367,-2.8286032676696777,-4.539402961730957,-2.590221405029297,-0.8011438846588135,0.4862852990627289,4.680589199066162,1.056074857711792,11.949050903320312,-2.076887369155884,-7.838686466217041,3.7710139751434326,5.883654594421387,-9.171564102172852,-0.38506799936294556,-0.2946043610572815,-0.9061635732650757,0.3064429461956024,0.0243852399289608,-0.2351328581571579,-0.45909035205841064,0.45591384172439575,0.8730490803718567,0.7390679717063904,-0.4355719983577728,-0.7900339961051941,0.027661103755235672,-0.20163100957870483,5.960000038146973,-0.37647944688796997,-0.6621248722076416,-0.9963291883468628,0.31171590089797974,-0.08343209326267242,-0.30213671922683716,-0.07942450791597366,0.4396273195743561,0.7327744364738464,0.7966855764389038,-0.676995038986206,-0.7389166951179504,0.24781401455402374,-0.2886808216571808,-0.18823972344398499,-0.3310624361038208,-0.4981645941734314,0.15585795044898987,0.3684839606285095,0.25913164019584656,-0.7378122210502625,-0.4782863259315491,-0.9052127599716187,-0.8732572197914124,1.3375024795532227,1.3065416812896729,-1.597993016242981,-1.866240382194519,-0.16798408329486847,-0.21566011011600494,-0.19291390478610992,-0.1558038890361786,0.4979898929595947,0.49858176708221436,-0.7089394330978394,-0.35200366377830505,-1.1010159254074097,-1.2850515842437744,1.4920966625213623,1.5221794843673706,-1.8607760667800903,-1.9603925943374634
0,-0.2391776442527771,0.27966582775115967,-0.03581468388438225,1.2327393293380737,-0.17748841643333435,0.5597578883171082,0.018642961978912354,-0.14002050459384918,-0.9899730682373047,-1.8353925943374634,0.7718799710273743,0.01195439975708723,0.6426703929901123,-0.16798408329486847,-0.21566011011600494,-0.19291390478610992,-0.1558038890361786,0.08778989315032959,0.08838176727294922,-0.010839462280273438,0.34609630703926086,0.1705840826034546,-0.013451576232910156,-0.18390333652496338,-0.15382051467895508,-0.1388760805130005,-0.23849260807037354,-2.1112890243530273,-2.280834197998047,-1.5623642206192017,-0.8646946549415588,-1.2906897068023682,-0.2159111499786377,2.3564908504486084,2.1603310108184814,1.2403169870376587,0.568997323513031,-1.2231361865997314,-1.0557798147201538,-5.249334812164307,10.817981719970703,-0.37647944688796997,-0.6621248722076416,-0.9963291883468628,0.31171590089797974,-0.08343209326267242,-0.30213671922683716,-0.07942450791597366,0.4396273195743561,0.7327744364738464,0.7966855764389038,-0.676995038986206,-0.7389166951179504,0.24781401455402374,-0.2886808216571808,5.940000057220459,-0.4821847081184387,-0.68081134557724,-1.2151583433151245,0.02905760332942009,0.005898643285036087,-0.2467927783727646,0.11995217204093933,0.3044266998767853,0.6651015877723694,1.0035432577133179,-1.1564916372299194,-0.9871937036514282,0.2865675389766693,0.06348312646150589,-0.24109235405921936,-0.34040567278862,-0.6075791716575623,0.014528801664710045,0.41314932703971863,0.28680360317230225,-0.6381238698959351,-0.5458866357803345,-0.939049243927002,-0.7698283791542053,1.0977542400360107,1.1824030876159668,-1.5786162614822388,-1.6901583671569824,-0.22003865242004395,-0.2726267874240875,-0.23340831696987152,-0.19677966833114624,0.4593839645385742,0.4803164601325989,-0.640631914138794,-0.31734105944633484,-1.05890691280365,-1.2589435577392578,1.3909364938735962,1.48874032497406,-1.901576042175293,-2.0006020069122314
0,-0.2833266854286194,0.3822491466999054,0.1286187767982483,1.6464319229125977,0.1663425862789154,0.5306866765022278,0.017744842916727066,-0.17358432710170746,-0.9846591949462891,-1.8219300508499146,0.7841389775276184,0.00927469227463007,0.6321237087249756,-0.22003865242004395,-0.2726267874240875,-0.23340831696987152,-0.19677966833114624,0.04918396472930908,0.07011646032333374,0.05746805667877197,0.3807589113712311,0.21269309520721436,0.012656450271606445,-0.2850635051727295,-0.18725967407226562,-0.17967605590820312,-0.2787020206451416,-2.630404472351074,-2.9005751609802246,-2.0159120559692383,-2.0289511680603027,-2.2145771980285645,-1.003007173538208,3.525376319885254,1.1733394861221313,2.293339729309082,1.2914958000183105,-5.636246204376221,-1.8627045154571533,-1.9181910753250122,-0.8303440809249878,-0.4821847081184387,-0.68081134557724,-1.2151583433151245,0.02905760332942009,0.005898643285036087,-0.2467927783727646,0.11995217204093933,0.3044266998767853,0.6651015877723694,1.0035432577133179,-1.1564916372299194,-0.9871937036514282,0.2865675389766693,0.06348312646150589,5.920000076293945,-0.35046494007110596,-0.7832303643226624,-1.3567169904708862,-0.09638959169387817,0.11317519843578339,-0.2318253368139267,0.3031839430332184,0.5341529250144958,0.685145378112793,1.0965392589569092,-1.2865010499954224,-0.7167187929153442,0.24468977749347687,-0.07863976806402206,-0.17523247003555298,-0.3916151821613312,-0.6783584952354431,-0.04819479584693909,0.4667876064777374,0.2942873239517212,-0.5465080142021179,-0.431023508310318,-0.9290273189544678,-0.7233303785324097,1.0327494144439697,1.3176405429840088,-1.5995551347732544,-1.76121985912323,-0.2713298201560974,-0.33044347167015076,-0.27292126417160034,-0.2368076741695404,0.4096331000328064,0.44614502787590027,-0.5640420913696289,-0.3136424720287323,-1.005964994430542,-1.2141884565353394,1.2525216341018677,1.4604812860488892,-1.9226099252700806,-1.9887357950210571
0,-0.325888067483902,0.4634520709514618,0.1833803951740265,1.337668538093567,0.36499202251434326,0.5541716814041138,0.021777499467134476,-0.20466355979442596,-0.9785901308059692,-1.8065301179885864,0.7970151305198669,0.0040350258350372314,0.6204664707183838,-0.2713298201560974,-0.33044347167015076,-0.27292126417160034,-0.2368076741695404,-0.0005668997764587402,0.03594502806663513,0.134057879447937,0.3844574987888336,0.26563501358032227,0.0574115514755249,-0.423478364944458,-0.21551871299743652,-0.20070993900299072,-0.2668358087539673,-2.3506922721862793,-2.7220091819763184,-1.7797166109085083,-1.7746961116790771,-2.503910779953003,-1.8477205038070679,3.6494266986846924,-0.3035360872745514,2.5555286407470703,2.4658362865448,-6.9781694412231445,-1.4410682916641235,-0.679390013217926,1.5457613468170166,-0.35046494007110596,-0.7832303643226624,-1.3567169904708862,-0.09638959169387817,0.11317519843578339,-0.2318253368139267,0.3031839430332184,0.5341529250144958,0.685145378112793,1.0965392589569092,-1.2865010499954224,-0.7167187929153442,0.24468977749347687,-0.07863976806402206,5.900000095367432,-0.29183316230773926,-0.8981406688690186,-1.3457279205322266,-0.06213971599936485,0.18357838690280914,-0.29880374670028687,0.36368146538734436,0.6075168251991272,0.6743075251579285,1.157575011253357,-1.4434170722961426,-0.5769855976104736,0.23326463997364044,-0.032733671367168427,-0.14591658115386963,-0.4490703344345093,-0.6728639602661133,-0.031069857999682426,0.5019891858100891,0.2607981264591217,-0.5162592530250549,-0.3943415582180023,-0.9344462156295776,-0.6928125023841858,0.9542914628982544,1.3875072002410889,-1.6052676439285278,-1.7382668256759644,-0.297529935836792,-0.3744373917579651,-0.2984125018119812,-0.2605184316635132,0.3692776560783386,0.39610666036605835,-0.4989296495914459,-0.33564072847366333,-0.9693148136138916,-1.1435378789901733,1.114249587059021,1.4446028470993042,-1.9251562356948853,-1.9364440441131592
0,-0.36302536725997925,0.5141422152519226,0.1703275442123413,0.4204992949962616,0.4544365108013153,0.6532874703407288,0.027892600744962692,-0.22055667638778687,-0.9749752283096313,-1.7885702848434448,0.8124266862869263,-0.001846015453338623,0.6068191528320312,-0.297529935836792,-0.3744373917579651,-0.2984125018119812,-0.2605184316635132,-0.040922343730926514,-0.014093339443206787,0.19917032122612,0.3624592423439026,0.30228519439697266,0.12806212902069092,-0.5617504119873047,-0.23139715194702148,-0.2032562494277954,-0.21454405784606934,-0.6554283499717712,-1.863953709602356,-0.9274227023124695,-0.7848488092422485,-1.6316615343093872,-2.674539089202881,2.7594711780548096,-1.3950897455215454,1.148943305015564,3.958599805831909,-6.303555965423584,-0.7396037578582764,0.048719823360443115,3.2124154567718506,-0.29183316230773926,-0.8981406688690186,-1.3457279205322266,-0.06213971599936485,0.18357838690280914,-0.29880374670028687,0.36368146538734436,0.6075168251991272,0.6743075251579285,1.157575011253357,-1.4434170722961426,-0.5769855976104736,0.23326463997364044,-0.032733671367168427,5.880000114440918,-0.4678875207901001,-0.9110750555992126,-1.1465768814086914,0.11803752183914185,0.15434888005256653,-0.35738521814346313,0.5945776104927063,0.6768089532852173,0.7188776731491089,1.2100852727890015,-1.5892349481582642,-0.552440345287323,0.17298917472362518,0.10727851837873459,-0.23394376039505005,-0.4555375277996063,-0.5732884407043457,0.05901876091957092,0.4873744249343872,0.23150739073753357,-0.40081116557121277,-0.3596954941749573,-0.9121611714363098,-0.6665573716163635,0.8813825249671936,1.3997797966003418,-1.635405421257019,-1.6682606935501099,-0.2986306846141815,-0.3996615707874298,-0.3049076497554779,-0.26099836826324463,0.34763583540916443,0.3280293643474579,-0.44618403911590576,-0.3677971363067627,-0.9409513473510742,-1.034696340560913,0.9869440793991089,1.4323185682296753,-1.921343207359314,-1.8579903841018677
0,-0.37235701084136963,0.55302494764328,0.15898971259593964,-0.5722460746765137,0.4873576760292053,0.8672521710395813,0.03414474055171013,-0.21699590981006622,-0.9755747318267822,-1.7669577598571777,0.8335222005844116,-0.007741034030914307,0.5894877910614014,-0.2986306846141815,-0.3996615707874298,-0.3049076497554779,-0.26099836826324463,-0.06256416440010071,-0.08217063546180725,0.25191593170166016,0.3303028345108032,0.33064866065979004,0.23690366744995117,-0.6890559196472168,-0.2436814308166504,-0.19944322109222412,-0.13609039783477783,0.27027785778045654,-0.936974823474884,0.013850235380232334,0.37457475066185,-0.6448864936828613,-3.745877981185913,2.303053140640259,-1.5795572996139526,0.8177325129508972,6.288696765899658,-5.870296001434326,-0.808212161064148,0.15473514795303345,4.181859016418457,-0.4678875207901001,-0.9110750555992126,-1.1465768814086914,0.11803752183914185,0.15434888005256653,-0.35738521814346313,0.5945776104927063,0.6768089532852173,0.7188776731491089,1.2100852727890015,-1.5892349481582642,-0.552440345287323,0.17298917472362518,0.10727851837873459,5.860000133514404,-0.8641303181648254,-0.709764838218689,-0.7263480424880981,0.34701773524284363,-0.06710918247699738,-0.19201858341693878,0.8034020662307739,0.7854573726654053,0.9228594303131104,0.9900778532028198,-1.5204240083694458,-0.7132498025894165,0.0777243822813034,0.2691135108470917,-0.4320651590824127,-0.3548824191093445,-0.3631740212440491,0.17350886762142181,0.37664541602134705,0.31419071555137634,-0.29639893770217896,-0.3053712844848633,-0.8101702928543091,-0.7765610814094543,0.9157879948616028,1.3193750381469727,-1.6830377578735352,-1.5873432159423828,-0.3048749268054962,-0.4054015874862671,-0.2960016429424286,-0.24214980006217957,0.3284098207950592,0.2535536289215088,-0.4098025858402252,-0.3881978690624237,-0.9256783127784729,-0.8939619064331055,0.8835452795028687,1.411319375038147,-1.9143364429473877,-1.7803871631622314
0,-0.33876731991767883,0.536221981048584,0.1552039384841919,-1.1209466457366943,0.34603771567344666,1.100651502609253,0.03835945948958397,-0.1986784040927887,-0.979313850402832,-1.7414575815200806,0.8619100451469421,-0.013317824341356754,0.5677318572998047,-0.3048749268054962,-0.4054015874862671,-0.2960016429424286,-0.24214980006217957,-0.08179017901420593,-0.15664637088775635,0.2882973849773407,0.3099021017551422,0.34592169523239136,0.3776381015777588,-0.792454719543457,-0.2646806240081787,-0.19243645668029785,-0.0584871768951416,-0.5538473129272461,0.24141427874565125,0.6127790212631226,1.141316533088684,-0.5805274248123169,-3.217715263366699,1.4460043907165527,-0.6217654943466187,-1.2329607009887695,5.849910259246826,-4.514529228210449,-1.296350121498108,0.5001556277275085,3.588197946548462,-0.8641303181648254,-0.709764838218689,-0.7263480424880981,0.34701773524284363,-0.06710918247699738,-0.19201858341693878,0.8034020662307739,0.7854573726654053,0.9228594303131104,0.9900778532028198,-1.5204240083694458,-0.7132498025894165,0.0777243822813034,0.2691135108470917,5.840000152587891,-1.228151798248291,-0.4344360828399658,-0.48119115829467773,0.3273424804210663,-0.3668349087238312,-0.04415690898895264,0.9568819999694824,0.894426167011261,1.168122410774231,0.6785058975219727,-1.2888870239257812,-0.9151343703269958,-0.07156527042388916,0.4358232319355011,-0.6140758991241455,-0.2172180414199829,-0.24059557914733887,0.16367124021053314,0.22678254544734955,0.3881215453147888,-0.2196589708328247,-0.2508868873119354,-0.6875388026237488,-0.9323470592498779,1.031556487083435,1.2184327840805054,-1.7576825618743896,-1.5039883852005005,-0.30701419711112976,-0.36093488335609436,-0.27324914932250977,-0.20615254342556,0.30795568227767944,0.23341989517211914,-0.40435791015625,-0.37833771109580994,-0.9194201827049255,-0.9353286623954773,0.8500805497169495,1.3821710348129272,-1.9155752658843994,-1.7296901941299438
0,-0.2884742319583893,0.5196787714958191,0.2017960250377655,-1.7423263788223267,-0.20653468370437622,1.4068994522094727,0.03327411413192749,-0.16796056926250458,-0.9852316975593567,-1.7130199670791626,0.8969641923904419,-0.01899457350373268,0.5421092510223389,-0.30701419711112976,-0.36093488335609436,-0.27324914932250977,-0.20615254342556,-0.1022443175315857,-0.176780104637146,0.2937420606613159,0.319762259721756,0.3521798253059387,0.33627134561538696,-0.8259194493293762,-0.29382896423339844,-0.19367527961730957,-0.007790207862854004,0.0012751948088407516,3.0873665809631348,1.2861422300338745,2.0077126026153564,-1.1965553760528564,-0.41097545623779297,-0.2778725326061249,1.0350536108016968,1.0386048555374146,-0.6154015064239502,-0.4053556025028229,-1.7121977806091309,-2.7010304927825928,2.111128330230713,-1.228151798248291,-0.4344360828399658,-0.48119115829467773,0.3273424804210663,-0.3668349087238312,-0.04415690898895264,0.9568819999694824,0.894426167011261,1.168122410774231,0.6785058975219727,-1.2888870239257812,-0.9151343703269958,-0.07156527042388916,0.4358232319355011,5.820000171661377,-1.361070990562439,-0.29877275228500366,-0.5747649073600769,0.1422501653432846,-0.5549486875534058,-0.05028039962053299,0.8490751385688782,1.0211457014083862,1.2111473083496094,0.3505716323852539,-1.1579903364181519,-1.0115262269973755,-0.08084014058113098,0.4088172912597656,-0.6805354952812195,-0.14938637614250183,-0.28738245368003845,0.0711250826716423,0.13272565603256226,0.38505980372428894,-0.27356240153312683,-0.1875271201133728,-0.6660263538360596,-1.0963141918182373,1.0970048904418945,1.1702368259429932,-1.7623200416564941,-1.517491340637207,-0.31189683079719543,-0.28569361567497253,-0.2515963613986969,-0.1686078906059265,0.26910480856895447,0.25594446063041687,-0.4341108798980713,-0.3372570276260376,-0.8606851696968079,-1.0532830953598022,0.8829975128173828,1.3480513095855713,-1.9128844738006592,-1.7168604135513306
