timestamp_s,obs_0: base_lin_vel_x,obs_1: base_lin_vel_y,obs_2: base_lin_vel_z,obs_3: base_ang_vel_x,obs_4: base_ang_vel_y,obs_5: base_ang_vel_z,obs_6: projected_gravity_x,obs_7: projected_gravity_y,obs_8: projected_gravity_z,obs_9: pose_commands_cmd_0,obs_10: pose_commands_cmd_1,obs_11: pose_commands_cmd_2,obs_12: pose_commands_cmd_3,obs_13: joint_pos_FL_HAA,obs_14: joint_pos_FR_HAA,obs_15: joint_pos_HL_HAA,obs_16: joint_pos_HR_HAA,obs_17: joint_pos_FL_HFE,obs_18: joint_pos_FR_HFE,obs_19: joint_pos_HL_HFE,obs_20: joint_pos_HR_HFE,obs_21: joint_pos_FL_KFE,obs_22: joint_pos_FR_KFE,obs_23: joint_pos_HL_KFE,obs_24: joint_pos_HR_KFE,obs_25: joint_pos_HL_AFE,obs_26: joint_pos_HR_AFE,obs_27: joint_vel_FL_HAA,obs_28: joint_vel_FR_HAA,obs_29: joint_vel_HL_HAA,obs_30: joint_vel_HR_HAA,obs_31: joint_vel_FL_HFE,obs_32: joint_vel_FR_HFE,obs_33: joint_vel_HL_HFE,obs_34: joint_vel_HR_HFE,obs_35: joint_vel_FL_KFE,obs_36: joint_vel_FR_KFE,obs_37: joint_vel_HL_KFE,obs_38: joint_vel_HR_KFE,obs_39: joint_vel_HL_AFE,obs_40: joint_vel_HR_AFE,obs_41: actions_FL_HAA,obs_42: actions_FR_HAA,obs_43: actions_HL_HAA,obs_44: actions_HR_HAA,obs_45: actions_FL_HFE,obs_46: actions_FR_HFE,obs_47: actions_HL_HFE,obs_48: actions_HR_HFE,obs_49: actions_FL_KFE,obs_50: actions_FR_KFE,obs_51: actions_HL_KFE,obs_52: actions_HR_KFE,obs_53: actions_HL_AFE,obs_54: actions_HR_AFE,obs_55: time_remaining_s_time,action_IA_FL_HAA,action_IA_FR_HAA,action_IA_HL_HAA,action_IA_HR_HAA,action_IA_FL_HFE,action_IA_FR_HFE,action_IA_HL_HFE,action_IA_HR_HFE,action_IA_FL_KFE,action_IA_FR_KFE,action_IA_HL_KFE,action_IA_HR_KFE,action_IA_HL_AFE,action_IA_HR_AFE,target_envoyee_FL_HAA,target_envoyee_FL_HFE,target_envoyee_FL_KFE,target_envoyee_FR_HAA,target_envoyee_FR_HFE,target_envoyee_FR_KFE,target_envoyee_HL_HAA,target_envoyee_HL_HFE,target_envoyee_HL_KFE,target_envoyee_HL_AFE,target_envoyee_HR_HAA,target_envoyee_HR_HFE,target_envoyee_HR_KFE,target_envoyee_HR_AFE,position_reelle_FL_HAA,position_reelle_FR_HAA,position_reelle_HL_HAA,position_reelle_HR_HAA,position_reelle_FL_HFE,position_reelle_FR_HFE,position_reelle_HL_HFE,position_reelle_HR_HFE,position_reelle_FL_KFE,position_reelle_FR_KFE,position_reelle_HL_KFE,position_reelle_HR_KFE,position_reelle_HL_AFE,position_reelle_HR_AFE,vitesse_reelle_FL_HAA,vitesse_reelle_FR_HAA,vitesse_reelle_HL_HAA,vitesse_reelle_HR_HAA,vitesse_reelle_FL_HFE,vitesse_reelle_FR_HFE,vitesse_reelle_HL_HFE,vitesse_reelle_HR_HFE,vitesse_reelle_FL_KFE,vitesse_reelle_FR_KFE,vitesse_reelle_HL_KFE,vitesse_reelle_HR_KFE,vitesse_reelle_HL_AFE,vitesse_reelle_HR_AFE
0.021,0.0,0.0,0.0,1.79612218381784e-14,4.739266653951005e-15,1.629907701556179e-15,1.0294062876386437e-16,-2.8857204829259685e-17,-1.0,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41019999980926514,0.41019999980926514,-0.6980999708175659,-0.6980999708175659,-1.2716000080108643,-1.2716000080108643,1.6759999990463257,1.6759999990463257,-1.7218999862670898,-1.7218999862670898,2.7701503149858567e-15,4.733131594314042e-15,6.443372429983411e-15,1.101391943820378e-14,-1.635079197688169e-14,5.5828873289772915e-15,-3.321107765966863e-14,-3.2994145745613226e-14,8.685762985314715e-15,-5.3341954910481135e-15,-1.3743376384579408e-14,-3.129472321474619e-14,8.652813403666523e-15,1.5904822353888723e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.39100849628448486,-0.1595287024974823,-0.8758519291877747,0.9478938579559326,-0.1147526204586029,0.257143497467041,0.6228396892547607,-0.36817216873168945,1.0004452466964722,0.28021401166915894,0.7977081537246704,1.0928561687469482,-0.5414401888847351,-0.9451898336410522,0.19550424814224243,0.3528236746788025,-0.7713773846626282,-0.07976435124874115,0.5387717485427856,-1.1314929723739624,-0.43792596459388733,-0.38668012619018555,2.0748541355133057,-1.9926201105117798,0.4739469289779663,-0.8821860551834106,2.2224280834198,-2.1944949626922607,0.0,0.0,0.0,0.0,0.41019999980926514,0.41019999980926514,-0.6980999708175659,-0.6980999708175659,-1.2716000080108643,-1.2716000080108643,1.6759999990463257,1.6759999990463257,-1.7218999862670898,-1.7218999862670898,-4.823903880106549e-15,-1.808939444024045e-15,3.3071139346452748e-15,5.337032627904942e-15,-7.751154454610845e-15,1.4049956571706313e-14,5.057534201684125e-15,7.642892632523431e-15,1.373488318521729e-14,5.051027718099791e-15,-5.0300946540611166e-14,-2.145312532762962e-14,1.2241099925152862e-14,-1.6054003490625045e-14
0.042,0.0,0.0,0.0,1.3807556918025814e-14,2.464964767606606e-15,-2.7119771509596154e-16,6.980039191064596e-17,-7.897929091334679e-17,-1.0,0.20000000298023224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41019999980926514,0.41019999980926514,-0.6980999708175659,-0.6980999708175659,-1.2716000080108643,-1.2716000080108643,1.6759999990463257,1.6759999990463257,-1.7218999862670898,-1.7218999862670898,-1.783031289618025e-14,-1.049240040554636e-14,-9.65245627702763e-15,-5.787018034100842e-15,-1.6025607558101292e-14,1.3237565366170582e-15,-1.190007853135765e-14,-2.2349630081201256e-14,6.532130471427347e-15,6.313505338510382e-15,-1.3057106902582185e-14,2.623523956673396e-14,-1.007584654274564e-14,-3.0206838143006023e-14,0.39100849628448486,-0.1595287024974823,-0.8758519291877747,0.9478938579559326,-0.1147526204586029,0.257143497467041,0.6228396892547607,-0.36817216873168945,1.0004452466964722,0.28021401166915894,0.7977081537246704,1.0928561687469482,-0.5414401888847351,-0.9451898336410522,5.980999946594238,0.2830721139907837,-0.04189226031303406,-0.9570823907852173,0.9920440912246704,-0.2547159790992737,0.2146681547164917,0.6077702641487122,-0.41920751333236694,1.1141722202301025,0.37613987922668457,0.7834581136703491,1.1705455780029297,-0.809381365776062,-1.0976486206054688,0.14153605699539185,0.2828420102596283,-0.714513897895813,-0.02094613015651703,0.517534077167511,-1.083530068397522,-0.47854119539260864,-0.39421483874320984,2.0677289962768555,-2.1265907287597656,0.4960220456123352,-0.9077037572860718,2.26127290725708,-2.270724296569824,0.0,0.0,0.0,0.0,0.41019999980926514,0.41019999980926514,-0.6980999708175659,-0.6980999708175659,-1.2716000080108643,-1.2716000080108643,1.6759999990463257,1.6759999990463257,-1.7218999862670898,-1.7218999862670898,4.030713005660942e-15,2.4694148669532432e-15,2.400238109667458e-15,5.142683882772758e-15,8.063224262268905e-15,2.0486994465793683e-14,7.639643414137764e-15,5.187196226480624e-14,3.3962744226182754e-16,3.2087043762838493e-15,-3.3075550270525575e-15,-7.897799574703088e-14,-8.583671798248049e-15,4.77271047932392e-14
0.061,0.01596807688474655,-0.0007896148599684238,0.036344558000564575,0.022081458941102028,0.33718040585517883,0.005951531231403351,0.0018673172453418374,-9.832676005316898e-05,-0.9999982714653015,0.20000000298023224,0.0,0.0,0.0,0.00011132327927043661,-0.00017031999595928937,7.803047628840432e-05,-9.526120265945792e-06,0.40971487760543823,0.40977656841278076,-0.7001178860664368,-0.6985626816749573,-1.271823525428772,-1.2718454599380493,1.6878373622894287,1.687474250793457,-1.738592267036438,-1.7416881322860718,0.02184307388961315,-0.05376891419291496,-0.00253651337698102,-0.010275657288730145,-0.1301666498184204,-0.12100962549448013,-0.2749604284763336,-0.15157367289066315,-0.05174851790070534,-0.05454132705926895,1.4373996257781982,1.3801392316818237,-2.2011337280273438,-2.3920044898986816,0.2830721139907837,-0.04189226031303406,-0.9570823907852173,0.9920440912246704,-0.2547159790992737,0.2146681547164917,0.6077702641487122,-0.41920751333236694,1.1141722202301025,0.37613987922668457,0.7834581136703491,1.1705455780029297,-0.809381365776062,-1.0976486206054688,5.960999965667725,0.26882755756378174,-0.01815062388777733,-1.0218970775604248,0.9903987050056458,-0.27032002806663513,0.23372623324394226,0.6454566121101379,-0.3751325309276581,1.10541570186615,0.35072383284568787,0.8394647836685181,1.1979128122329712,-0.9499456882476807,-1.1989635229110718,0.13441377878189087,0.2750399708747864,-0.7188921570777893,-0.009075311943888664,0.5270631313323975,-1.096238136291504,-0.5109485387802124,-0.37537166476249695,2.0957324504852295,-2.1968727111816406,0.4951993525028229,-0.8856662511825562,2.274956464767456,-2.3213818073272705,0.00011132327927043661,-0.00017031999595928937,7.803047628840432e-05,-9.526120265945792e-06,0.40971487760543823,0.40977656841278076,-0.7001178860664368,-0.6985626816749573,-1.271823525428772,-1.2718454599380493,1.6878373622894287,1.687474250793457,-1.738592267036438,-1.7416881322860718,0.02184307388961315,-0.05376891419291496,-0.00253651337698102,-0.010275657288730145,-0.1301666498184204,-0.12100962549448013,-0.2749604284763336,-0.15157367289066315,-0.05174851790070534,-0.05454132705926895,1.4373996257781982,1.3801392316818237,-2.2011337280273438,-2.3920044898986816
0.08,0.01596807688474655,-0.0007896148599684238,0.036344558000564575,0.06357646733522415,0.46113014221191406,0.007969877682626247,0.013710514642298222,-0.0010986851993948221,-0.9999054074287415,0.20000000298023224,0.0,0.0,0.0,0.0006339430692605674,-0.002226189710199833,-0.0005059906397946179,-0.0006921847816556692,0.4092537462711334,0.40759918093681335,-0.7101840376853943,-0.7095661163330078,-1.2846996784210205,-1.2805120944976807,1.7069846391677856,1.7081104516983032,-1.7703585624694824,-1.7733445167541504,-0.08704879134893417,-0.10100637376308441,-0.08335631340742111,-0.08954504132270813,1.6465998888015747,1.5548688173294067,-0.5641986131668091,-0.7053526639938354,-4.1131486892700195,-3.929359197616577,0.6913089752197266,0.8801904916763306,-1.025593638420105,-0.9930537939071655,0.26882755756378174,-0.01815062388777733,-1.0218970775604248,0.9903987050056458,-0.27032002806663513,0.23372623324394226,0.6454566121101379,-0.3751325309276581,1.10541570186615,0.35072383284568787,0.8394647836685181,1.1979128122329712,-0.9499456882476807,-1.1989635229110718,5.940999984741211,0.2790372967720032,0.053603898733854294,-1.0877934694290161,0.990380048751831,-0.34575071930885315,0.10904660820960999,0.588860273361206,-0.3869474530220032,1.1302789449691772,0.3876861035823822,0.8490325808525085,1.2995859384536743,-1.0267425775527954,-1.2024755477905273,0.1395186483860016,0.23732464015483856,-0.7064605355262756,0.026801949366927147,0.46472328901290894,-1.0777570009231567,-0.5438967347145081,-0.4036698341369629,2.1005163192749023,-2.2352712154388428,0.4951900243759155,-0.8915736675262451,2.3257930278778076,-2.3231377601623535,0.0006339430692605674,-0.002226189710199833,-0.0005059906397946179,-0.0006921847816556692,0.4092537462711334,0.40759918093681335,-0.7101840376853943,-0.7095661163330078,-1.2846996784210205,-1.2805120944976807,1.7069846391677856,1.7081104516983032,-1.7703585624694824,-1.7733445167541504,-0.08704879134893417,-0.10100637376308441,-0.08335631340742111,-0.08954504132270813,1.6465998888015747,1.5548688173294067,-0.5641986131668091,-0.7053526639938354,-4.1131486892700195,-3.929359197616577,0.6913089752197266,0.8801904916763306,-1.025593638420105,-0.9930537939071655
0.102,-0.12273121625185013,0.017040172591805458,0.8783524632453918,-0.010256870649755001,0.0635848194360733,0.020602252334356308,0.017974426969885826,-0.001477898913435638,-0.999837338924408,0.20000000298023224,0.0,0.0,0.0,-0.00010793381807161495,-0.002958073280751705,-0.0008295186562463641,-0.00104405521415174,0.42868825793266296,0.42812028527259827,-0.7215769290924072,-0.7221419215202332,-1.3320995569229126,-1.3294322490692139,1.7202622890472412,1.7234140634536743,-1.7779123783111572,-1.7805707454681396,-0.0014101914130151272,-0.0013848255621269345,0.025669477880001068,0.02571926638484001,0.40727415680885315,0.43682077527046204,-0.49430766701698303,-0.5054275989532471,-1.0205426216125488,-1.0361415147781372,0.4810563027858734,0.5351042151451111,0.09108509868383408,0.08930283784866333,0.2790372967720032,0.053603898733854294,-1.0877934694290161,0.990380048751831,-0.34575071930885315,0.10904660820960999,0.588860273361206,-0.3869474530220032,1.1302789449691772,0.3876861035823822,0.8490325808525085,1.2995859384536743,-1.0267425775527954,-1.2024755477905273,5.920000076293945,0.3628888726234436,0.04354863986372948,-1.1021984815597534,1.0890825986862183,-0.2068222016096115,0.2674301564693451,0.7383326888084412,-0.37194520235061646,0.8537555932998657,0.20190578699111938,0.9006133079528809,1.4300159215927124,-1.0210952758789062,-1.3352761268615723,0.1814444363117218,0.3067888915538788,-0.8447222113609314,0.02177431993186474,0.5439150929450989,-1.170647144317627,-0.5510992407798767,-0.32893362641334534,2.1263065338134766,-2.232447624206543,0.5445412993431091,-0.8840725421905518,2.391007900238037,-2.389538049697876,7.689087942708284e-05,-0.002868139650672674,-0.00043789876508526504,-0.0006441808072850108,0.4304793179035187,0.43013477325439453,-0.7256432175636292,-0.7261717915534973,-1.3371620178222656,-1.3344535827636719,1.7233202457427979,1.7268913984298706,-1.7752312421798706,-1.7779736518859863,0.013714670203626156,0.01463727280497551,0.04715031012892723,0.0484791062772274,0.0195916797965765,0.03831241652369499,-0.3302268087863922,-0.3174345791339874,-0.1518448144197464,-0.13644705712795258,0.16183988749980927,0.1983179897069931,0.3842789828777313,0.3690619468688965
0.12,-0.12273121625185013,0.017040172591805458,0.8783524632453918,-0.03255172818899155,-0.007872435264289379,0.022993912920355797,0.018147071823477745,-0.0010677186073735356,-0.9998347759246826,0.20000000298023224,0.0,0.0,0.0,0.00019984965911135077,-0.002688314998522401,8.232492837123573e-05,-0.0001077908236766234,0.4292446970939636,0.42907384037971497,-0.7279873490333557,-0.7283406257629395,-1.3356117010116577,-1.3326971530914307,1.723229169845581,1.7272435426712036,-1.7704535722732544,-1.7735481262207031,0.0180513858795166,0.019202928990125656,0.053823746740818024,0.05577309429645538,-0.2177255004644394,-0.20056672394275665,-0.15803323686122894,-0.13668815791606903,0.35532256960868835,0.37765294313430786,-0.1368582397699356,-0.005266473162919283,0.5302742719650269,0.34401577711105347,0.3628888726234436,0.04354863986372948,-1.1021984815597534,1.0890825986862183,-0.2068222016096115,0.2674301564693451,0.7383326888084412,-0.37194520235061646,0.8537555932998657,0.20190578699111938,0.9006133079528809,1.4300159215927124,-1.0210952758789062,-1.3352761268615723,5.901000022888184,0.3212737441062927,0.0357939787209034,-1.1254316568374634,1.1276066303253174,-0.20773157477378845,0.30806952714920044,0.6701996326446533,-0.3775617480278015,0.8072758316993713,0.16385482251644135,0.9186663031578064,1.4413563013076782,-1.0326565504074097,-1.3884152173995972,0.16063687205314636,0.3063341975212097,-0.867962121963501,0.0178969893604517,0.564234733581543,-1.189672589302063,-0.5627158284187317,-0.36300015449523926,2.1353330612182617,-2.2382283210754395,0.5638033151626587,-0.8868808746337891,2.3966782093048096,-2.416107654571533,0.00019984965911135077,-0.002688314998522401,8.232492837123573e-05,-0.0001077908236766234,0.4292446970939636,0.42907384037971497,-0.7279873490333557,-0.7283406257629395,-1.3356117010116577,-1.3326971530914307,1.723229169845581,1.7272435426712036,-1.7704535722732544,-1.7735481262207031,0.0180513858795166,0.019202928990125656,0.053823746740818024,0.05577309429645538,-0.2177255004644394,-0.20056672394275665,-0.15803323686122894,-0.13668815791606903,0.35532256960868835,0.37765294313430786,-0.1368582397699356,-0.005266473162919283,0.5302742719650269,0.34401577711105347
0.143,-0.1272372305393219,0.02256876602768898,1.45937180519104,-0.05072017386555672,0.05725156143307686,0.019928568974137306,0.018763946369290352,-0.0003562627243809402,-0.9998238682746887,0.20000000298023224,0.0,0.0,0.0,0.0007951951120048761,-0.0020649987272918224,0.001281934673897922,0.0011189996730536222,0.4226103127002716,0.4229608178138733,-0.7287313342094421,-0.7289403676986694,-1.3247013092041016,-1.3218629360198975,1.7186857461929321,1.7242770195007324,-1.763338565826416,-1.7680273056030273,0.037648119032382965,0.03830156847834587,0.0665399506688118,0.06828230619430542,-0.3862253725528717,-0.25760990381240845,0.04833245277404785,0.04001585766673088,0.6177954077720642,0.41856667399406433,-0.3848876655101776,-0.3582519590854645,0.37158888578414917,0.4141964614391327,0.3212737441062927,0.0357939787209034,-1.1254316568374634,1.1276066303253174,-0.20773157477378845,0.30806952714920044,0.6701996326446533,-0.3775617480278015,0.8072758316993713,0.16385482251644135,0.9186663031578064,1.4413563013076782,-1.0326565504074097,-1.3884152173995972,5.88100004196167,0.37182021141052246,0.03830784931778908,-1.200904369354248,1.2186325788497925,-0.1710740476846695,0.3979560136795044,0.6806392669677734,-0.32425105571746826,0.6568408012390137,0.0066988528706133366,0.972780168056488,1.553615927696228,-1.0875015258789062,-1.5228158235549927,0.18591010570526123,0.324662983417511,-0.9431796073913574,0.01915392465889454,0.6091780066490173,-1.268250584602356,-0.600452184677124,-0.3577803373336792,2.1623899936676025,-2.265650749206543,0.6093162894248962,-0.8602254986763,2.452807903289795,-2.4833078384399414,0.0012229620479047298,-0.0016301249852403998,0.001963360933586955,0.0018173729768022895,0.4191412627696991,0.4202192723751068,-0.7279590368270874,-0.7282804846763611,-1.3192349672317505,-1.3173787593841553,1.7142959833145142,1.7200343608856201,-1.7593730688095093,-1.7634401321411133,0.03485402837395668,0.03538692370057106,0.054562099277973175,0.056146539747714996,-0.26520442962646484,-0.28279349207878113,0.10506708920001984,0.08306555449962616,0.4073818325996399,0.4723334312438965,-0.47162818908691406,-0.45038944482803345,0.4045960009098053,0.4693911671638489
0.161,-0.1272372305393219,0.02256876602768898,1.45937180519104,2.446312189102173,-1.664899230003357,-0.8535851836204529,0.009380445815622807,-0.011668951250612736,-0.9998879432678223,0.20000000298023224,0.0,0.0,0.0,0.0005308813415467739,-0.0005857123760506511,-0.01038270816206932,0.0035710367374122143,0.41365543007850647,0.4242318868637085,-0.7220873832702637,-0.7379192113876343,-1.3001779317855835,-1.313588261604309,1.743348479270935,1.7635650634765625,-1.8737753629684448,-1.8444433212280273,-0.8903495073318481,-0.49766987562179565,-4.652956008911133,0.002785960678011179,-1.082356572151184,1.690089225769043,1.4976898431777954,-3.6885805130004883,4.93609619140625,-0.5024076700210571,8.45681381225586,15.041439056396484,-26.3382625579834,-22.67125701904297,0.37182021141052246,0.03830784931778908,-1.200904369354248,1.2186325788497925,-0.1710740476846695,0.3979560136795044,0.6806392669677734,-0.32425105571746826,0.6568408012390137,0.0066988528706133366,0.972780168056488,1.553615927696228,-1.0875015258789062,-1.5228158235549927,5.861000061035156,-0.08938667178153992,0.1192379966378212,-1.4453957080841064,1.0670372247695923,-0.13373282551765442,0.03871934115886688,0.05509324371814728,0.45231857895851135,0.3638714849948883,0.2781437635421753,0.8628040552139282,0.6142345666885376,-1.4105864763259888,-1.3389171361923218,-0.04469333589076996,0.3433336019515991,-1.0896642208099365,0.0596189983189106,0.4295596778392792,-1.1325280666351318,-0.7226978540420532,-0.6705533266067505,2.1074020862579346,-2.4271931648254395,0.5335186123847961,-0.47194069623947144,1.9831173419952393,-2.3913586139678955,-0.018682993948459625,-0.015581200830638409,-0.1020435094833374,-0.007008628454059362,0.39413028955459595,0.44845497608184814,-0.6895757913589478,-0.789799690246582,-1.2172995805740356,-1.313433289527893,1.8454477787017822,1.971009612083435,-2.1131742000579834,-2.1093180179595947,-1.7381079196929932,-1.7666538953781128,-12.27979564666748,-1.714772343635559,-2.636859893798828,2.7693018913269043,4.908600330352783,-4.948270797729492,10.665977478027344,0.18061551451683044,10.932900428771973,21.945425033569336,-23.44707679748535,-28.890512466430664
0.18,-0.48799532651901245,-0.3534146547317505,1.7650220394134521,1.549072504043579,-1.7844207286834717,-1.5668014287948608,-0.028124265372753143,-0.06957659125328064,-0.9971801042556763,0.20000000298023224,0.0,0.0,0.0,-0.03001442365348339,-0.034353405237197876,-0.25366902351379395,-0.04825491085648537,0.3838449716567993,0.4585462808609009,-0.6337025761604309,-0.7953117489814758,-1.1615917682647705,-1.3054087162017822,1.9494928121566772,2.0820834636688232,-2.3271238803863525,-2.292142868041992,-0.8092926740646362,-1.4550025463104248,-16.556800842285156,-5.635792255401611,-0.4744192659854889,0.0566568449139595,5.084466934204102,4.746311187744141,3.38142466545105,1.8848109245300293,10.049370765686035,1.6406893730163574,-18.484355926513672,-15.823725700378418,-0.08938667178153992,0.1192379966378212,-1.4453957080841064,1.0670372247695923,-0.13373282551765442,0.03871934115886688,0.05509324371814728,0.45231857895851135,0.3638714849948883,0.2781437635421753,0.8628040552139282,0.6142345666885376,-1.4105864763259888,-1.3389171361923218,5.841000080108643,-0.03790237009525299,0.076299749314785,-1.23887038230896,1.0183742046356201,0.00444084033370018,-0.325477659702301,0.5809949040412903,-0.31397807598114014,0.48603692650794983,0.7883315086364746,1.125868558883667,0.5833785533905029,-1.6551655530929565,-1.407413363456726,-0.018951185047626495,0.4124204218387604,-1.0285815000534058,0.0381498746573925,0.24746116995811462,-0.877434253692627,-0.61943519115448,-0.4076025187969208,2.238934278488159,-2.549482822418213,0.5091871023178101,-0.855089008808136,1.9676892757415771,-2.4256067276000977,-0.03001442365348339,-0.034353405237197876,-0.25366902351379395,-0.04825491085648537,0.3838449716567993,0.4585462808609009,-0.6337025761604309,-0.7953117489814758,-1.1615917682647705,-1.3054087162017822,1.9494928121566772,2.0820834636688232,-2.3271238803863525,-2.292142868041992,-0.8092926740646362,-1.4550025463104248,-16.556800842285156,-5.635792255401611,-0.4744192659854889,0.0566568449139595,5.084466934204102,4.746311187744141,3.38142466545105,1.8848109245300293,10.049370765686035,1.6406893730163574,-18.484355926513672,-15.823725700378418
0.201,-0.48799532651901245,-0.3534146547317505,1.7650220394134521,-2.997145652770996,-2.244065046310425,-1.5800602436065674,-0.06363195180892944,-0.05828453227877617,-0.9962700009346008,0.20000000298023224,0.0,0.0,0.0,-0.005893600173294544,-0.02504798211157322,-0.5751875638961792,-0.08858086168766022,0.37315472960472107,0.43206900358200073,-0.5576983094215393,-0.6682732105255127,-1.103040337562561,-1.216598391532898,2.0993218421936035,2.023365020751953,-2.480125665664673,-2.4160923957824707,3.8749189376831055,3.1246180534362793,-14.139492988586426,3.5319716930389404,0.12792688608169556,-3.020920753479004,4.787014961242676,3.573683738708496,3.529872179031372,7.948810577392578,6.391498565673828,-1.390438437461853,-11.313488960266113,-1.0108927488327026,-0.03790237009525299,0.076299749314785,-1.23887038230896,1.0183742046356201,0.00444084033370018,-0.325477659702301,0.5809949040412903,-0.31397807598114014,0.48603692650794983,0.7883315086364746,1.125868558883667,0.5833785533905029,-1.6551655530929565,-1.407413363456726,5.821000099182129,-0.03104054182767868,-0.09859394282102585,-1.068328619003296,1.4018173217773438,-0.11209705471992493,-0.020429685711860657,1.055570363998413,-0.5998955965042114,0.6957151293754578,0.5323541164398193,1.0208390951156616,0.743425726890564,-1.5639121532440186,-1.4052659273147583,-0.01552027091383934,0.35415148735046387,-0.923742413520813,-0.049296971410512924,0.3999851644039154,-1.0054229497909546,-0.534164309501648,-0.17031478881835938,2.1864194869995117,-2.5038561820983887,0.7009086608886719,-0.9980477690696716,2.047712802886963,-2.424532890319824,0.037741534411907196,0.015242000110447407,-0.6977559328079224,-0.03303069248795509,0.3788304924964905,0.39417585730552673,-0.5080792903900146,-0.6565189957618713,-1.0772517919540405,-1.122809886932373,2.143839120864868,2.020461082458496,-2.544750690460205,-2.4106037616729736,4.348735332489014,4.437772274017334,-10.626443862915039,6.549404144287109,0.7617635726928711,-4.265135288238525,4.792588710784912,-0.3469533324241638,2.0636160373687744,10.191890716552734,2.884134292602539,0.14219343662261963,-2.3442816734313965,0.8903732895851135
